Region,Market,Chart,Name,Unit,Source,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Worldwide,Online Doctor Consultations,Revenue Comparison,Armenia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39,638.75","126,351.37","212,355.161","463,061.716","846,688.964","1,406,952.827","1,824,823.911","2,151,198.835","2,395,980.029","2,579,565.923","2,717,255.345","2,820,522.41","2,897,972.71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Bhutan,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,055.505","25,446.748","38,232.973","88,678.407","149,167.769","191,280.406","230,007.624","259,610.258","281,812.233","298,463.714","310,952.325","320,318.783","327,343.627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Bolivia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"133,617.875","411,580.105","642,304.586","1,351,494.079","2,486,312.74","3,195,096.573","3,777,267.659","4,248,693.519","4,602,262.913","4,867,439.959","5,066,322.744","5,215,484.832","5,327,356.398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Bosnia and Herzegovina,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"167,147.001","207,752.566","319,382.537","740,854.792","1,446,047.748","1,767,883.741","2,138,865.466","2,384,525.871","2,568,771.175","2,706,955.154","2,810,593.137","2,888,321.625","2,946,617.991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Botswana,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"227,466.924","172,741.735","260,333.488","546,868.488","1,144,535.828","1,467,372.345","1,878,472.112","2,145,293.266","2,345,409.132","2,495,496.031","2,608,061.206","2,692,485.087","2,755,802.997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Belize,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,416.02","23,479.164","37,687.233","76,187.974","152,221.982","215,217.495","267,654.047","308,482.789","339,104.346","362,070.514","379,295.139","392,213.609","401,902.461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Brunei Darussalam,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"180,189.165","137,599.056","210,016.276","439,765.778","855,546.182","1,202,766.581","1,507,057.935","1,728,353.838","1,894,325.766","2,018,804.711","2,112,163.921","2,182,183.327","2,234,697.883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Myanmar,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"810,498.971","676,473.755","1,072,799.75","2,976,349.145","3,980,250.55","4,769,825.316","5,490,319.72","6,003,588.363","6,388,539.845","6,677,253.456","6,893,788.665","7,056,190.072","7,177,991.126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Burundi,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38,178.459","30,801.823","46,964.81","113,036.581","204,693.364","282,486.48","351,499.141","400,908.934","437,966.278","465,759.287","486,604.043","502,237.611","513,962.786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Belarus,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,963.644","608,642.806","1,004,379.569","2,245,787.056","4,166,374.298","5,251,378.966","6,691,533.333","7,662,327.926","8,390,423.872","8,936,495.831","9,346,049.8","9,653,215.277","9,883,589.385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Cambodia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"261,228.673","249,477.525","422,355.845","943,961.675","1,624,902.469","2,077,768.093","2,284,095.695","2,483,685.82","2,633,378.413","2,745,647.858","2,829,849.942","2,893,001.505","2,940,365.177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Cameroon,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"532,340.314","405,606.357","618,603.885","1,496,764.034","2,772,675.763","3,195,601.27","3,601,177.99","3,921,234.652","4,161,277.149","4,341,309.022","4,476,332.927","4,577,600.855","4,653,551.801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Sri Lanka,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"173,078.203","958,274.43","1,387,972.294","3,092,975.352","5,408,889.283","5,396,371.389","6,425,948","7,367,293","8,261,218","9,144,726","9,866,656","10,237,760","10,542,070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Chad,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"124,293.245","111,994.32","171,405.87","394,015.279","720,199.712","872,089.321","1,029,157.11","1,139,521.519","1,222,294.825","1,284,374.805","1,330,934.79","1,365,854.779","1,392,044.77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Republic of the Congo,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"190,855.84","149,907.711","217,942.894","420,687.684","817,742.485","1,006,602.191","1,140,279.278","1,258,344.975","1,346,894.247","1,413,306.202","1,463,115.168","1,500,471.893","1,528,489.436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Costa Rica,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"219,498.723","633,095.619","1,004,348.384","2,284,979.908","3,946,654.205","4,929,670.269","5,347,427.032","5,923,072.553","6,354,806.694","6,678,607.3","6,921,457.754","7,103,595.595","7,240,198.975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Cuba,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,535,466.754","1,014,725.845","1,612,707.953","3,932,178.562","4,032,178.562","4,120,126.859","5,732,621.115","7,086,837.036","8,102,498.977","8,864,245.432","9,435,555.274","9,864,037.655","10,185,399.441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Cyprus,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"356,327.104","259,717.244","404,592.857","915,378.631","1,736,448.804","2,052,028.882","2,199,351","2,388,508","2,543,616","2,670,805","2,775,100","2,860,622","2,930,750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Benin,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"162,801.982","144,597.165","224,408.215","574,120.34","1,081,130.363","1,257,346.026","1,357,670.963","1,450,390.64","1,519,930.398","1,572,085.216","1,611,201.33","1,640,538.415","1,662,541.229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Dominican Republic,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"634,391.875","868,475.504","1,388,237.368","2,890,857.447","5,769,897.275","8,210,204.943","10,489,810.624","12,159,236.717","13,411,306.286","14,350,358.463","15,054,647.596","15,582,864.446","15,979,027.083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Ecuador,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,250,975.442","1,090,913.957","1,685,681.164","3,636,913.533","6,485,071.821","8,294,994.147","9,629,179.171","10,637,813.37","11,394,289.02","11,961,645.757","12,387,163.31","12,706,301.475","12,945,655.098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,El Salvador,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71,139.266","263,909.857","419,143.776","913,156.826","1,798,992.617","2,342,445.956","3,091,813.059","3,564,994.561","3,919,880.688","4,186,045.282","4,385,668.728","4,535,386.313","4,647,674.501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Equatorial Guinea,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57,516.665","132,892.702","177,205.034","362,918.822","749,853.244","850,242.549","1,012,764.371","1,127,405.312","1,213,386.018","1,277,871.547","1,326,235.694","1,362,508.804","1,389,713.637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Ethiopia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"36,787.625","813,474.421","1,443,996.385","3,538,748.259","6,063,773.662","8,678,564.355","11,814,505.8","13,973,882.831","15,593,415.603","16,808,065.183","17,719,052.367","18,402,292.756","18,914,723.047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Fiji,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,965.086","56,603.548","84,885.931","162,338.991","262,967.75","359,056.323","422,499.096","478,368.87","520,271.2","551,697.947","575,268.008","592,945.554","606,203.713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Gabon,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"219,912.799","170,692.65","262,324.459","561,758.982","1,235,632.893","1,522,527.732","1,417,873.081","1,462,115.722","1,495,297.704","1,520,184.19","1,538,849.054","1,552,847.703","1,563,346.689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Georgia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"222,993.969","178,492.355","272,511.282","580,420.5","1,137,694.391","1,774,084.312","1,935,959.035","2,164,388.525","2,335,710.642","2,464,202.23","2,560,570.921","2,632,847.439","2,687,054.828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Gambia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,375.426","16,856.315","28,160.175","66,261.56","124,917.317","155,807.372","175,799.732","196,173.253","211,453.394","222,913.5","231,508.579","237,954.888","242,789.62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Ghana,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"910,952.364","682,153.38","1,065,798.688","2,564,311.394","4,862,246.217","5,208,695.966","5,616,885.779","5,922,316.032","6,151,388.723","6,323,193.24","6,452,046.629","6,548,686.67","6,621,166.701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Guatemala,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,058,325.741","743,736.741","1,203,060.05","2,846,573.187","5,255,751.037","6,849,756.399","8,416,454.497","9,545,671.371","10,392,584.026","11,027,768.518","11,504,156.887","11,861,448.163","12,129,416.621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Guinea,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"183,057.745","120,255.916","209,610.87","516,063.639","967,635.804","1,463,911.561","1,883,768.485","2,195,442.478","2,429,197.972","2,604,514.593","2,736,002.058","2,834,617.657","2,908,579.357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Guyana,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"86,436.194","48,560.793","80,675.938","200,396.35","468,027.62","1,047,536.006","1,539,841.896","1,899,026.392","2,168,414.764","2,370,456.043","2,521,987.002","2,635,635.221","2,720,871.385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Haiti,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"118,407.392","166,879.551","230,567.279","531,411.12","1,283,807.947","1,480,566.583","1,727,113.665","1,884,313.261","2,002,212.958","2,090,637.731","2,156,956.311","2,206,695.246","2,243,999.447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Honduras,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"380,006.591","244,102.165","391,233.082","866,711.465","1,728,134.873","2,272,797.682","2,780,930.713","3,147,848.998","3,423,037.711","3,629,429.247","3,784,222.898","3,900,318.137","3,987,389.566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Iceland,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"289,273.518","266,343.982","384,840.13","789,937.429","1,563,512.785","2,023,477.047","3,200,366","3,817,394","4,372,719","4,872,512","5,322,325","5,727,157","6,091,506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Iran,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,050,410.374","3,385,198.443","3,768,068.4","7,161,962.608","17,671,310.659","24,981,019.191","33,422,439.248","39,081,819.011","43,326,353.833","46,509,754.949","48,897,305.787","50,687,968.915","52,030,966.261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Iraq,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,193,496.15","2,304,162.977","3,626,176.047","6,644,543.703","12,606,081.437","18,828,106.037","22,187,192.159","25,564,332.763","28,097,188.215","29,996,829.805","31,421,560.997","32,490,109.391","33,291,520.686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Ivory Coast,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"697,993.411","593,796.337","933,991.129","2,310,295.209","4,388,738.879","5,059,900.012","5,538,446.25","5,928,815.137","6,221,591.803","6,441,174.302","6,605,861.177","6,729,376.332","6,822,012.699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Jamaica,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"35,567.637","158,704.948","246,487.289","508,591.357","896,350.469","1,225,910.573","1,531,758.037","1,761,155.648","1,933,203.857","2,062,240.013","2,159,017.13","2,231,599.968","2,286,037.097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Kazakhstan,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,629,475.284","1,818,899.881","2,832,654.752","6,266,534.138","12,040,441.166","16,260,564.932","19,329,998.705","21,715,029.642","23,503,802.844","24,845,382.745","25,851,567.671","26,606,206.366","27,172,185.387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Jordan,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"614,143.356","440,495.481","694,898.312","1,598,518.934","2,759,786.983","3,426,103.894","4,227,242.711","4,748,441.267","5,139,340.184","5,432,514.372","5,652,395.012","5,817,305.493","5,940,988.353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Kenya,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,631,538.74","935,221.239","1,564,370.997","3,696,288.873","6,711,633.351","8,197,803.801","9,385,108.322","10,345,839.662","11,066,388.167","11,606,799.546","12,012,108.08","12,316,089.481","12,544,075.531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Kuwait,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,027,843.438","1,401,761.857","2,123,551.612","3,880,898.195","8,391,694.909","12,646,208.818","16,047,573.177","18,820,122.527","20,899,534.539","22,459,093.549","23,628,762.806","24,506,014.749","25,163,953.706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Kyrgyzstan,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,176.613","83,886.032","146,133.532","303,396.63","565,395.934","841,547.268","1,074,858.127","1,246,638.762","1,375,474.239","1,472,100.846","1,544,570.802","1,598,923.268","1,639,687.618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Laos,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"61,535.12","183,887.999","292,672.471","678,036.342","1,132,074.638","1,103,413.245","1,208,070.114","1,270,901.391","1,318,024.849","1,353,367.442","1,379,874.387","1,399,754.595","1,414,664.752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Lebanon,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"203,305.584","556,816.228","793,349.776","897,186.654","1,250,761.361","1,570,330.664","1,488,232.15","1,544,925.469","1,587,445.458","1,619,335.45","1,643,252.944","1,661,191.064","1,674,644.654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Lesotho,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,429.197","25,193.193","37,032.345","78,129.302","155,398.364","177,581.47","216,868.611","240,043.575","257,424.798","270,460.716","280,237.654","287,570.358","293,069.885",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Luxembourg,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,107,557.647","720,423.569","1,089,900.814","2,697,350.813","5,231,324.031","5,890,977.826","6,079,552.288","6,356,038.577","6,563,403.295","6,718,926.832","6,835,569.486","6,923,051.476","6,988,662.968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Madagascar,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"191,430.555","139,556.498","219,933.148","478,042.909","889,081.442","1,092,237.797","1,232,463.035","1,343,528.185","1,426,827.048","1,489,301.195","1,536,156.806","1,571,298.513","1,597,654.794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Malawi,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"173,974.687","100,225.095","172,001.599","433,941.794","762,087.26","903,913.477","1,058,775.293","1,177,048.691","1,265,753.739","1,332,282.525","1,382,179.114","1,419,601.556","1,447,668.388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Malta,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"254,417.279","156,304.869","249,396.512","558,248.446","1,105,604.378","1,307,839.781","1,423,329.323","1,555,562.318","1,654,737.064","1,729,118.124","1,784,903.919","1,826,743.265","1,858,122.775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Mauritius,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,708.82","149,455.273","225,094.288","417,605.334","701,002.997","929,941.455","1,100,712.717","1,239,288.803","1,343,220.868","1,421,169.917","1,479,631.703","1,523,478.043","1,556,362.797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Mongolia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"181,270.65","133,947.868","221,507.998","487,639.664","933,734.038","1,236,220.825","1,558,517.496","1,785,543.515","1,955,813.03","2,083,515.165","2,179,291.767","2,251,124.219","2,304,998.557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Moldova,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"99,511.484","114,119.892","183,009.951","422,330.453","836,487.892","1,049,050.099","1,269,006.66","1,424,219.665","1,540,629.419","1,627,936.734","1,693,417.22","1,742,527.585","1,779,360.359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Montenegro,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"52,661.195","55,876.235","86,431.62","174,990.864","358,220.735","440,480.317","556,534.948","630,867.395","686,616.73","728,428.732","759,787.733","783,306.984","800,946.422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Mozambique,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"61,036.402","150,560.771","239,969.596","518,554.4","982,662.532","1,381,213.247","1,706,504.852","1,949,825.335","2,132,315.697","2,269,183.469","2,371,834.298","2,448,822.42","2,506,563.511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Oman,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"677,568.906","928,060.854","1,373,096.986","2,780,458.142","5,387,143.285","8,267,452.075","10,761,477.406","12,673,318.715","14,107,199.697","15,182,610.434","15,989,168.486","16,594,087.025","17,047,775.93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Namibia,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46,254.459","138,704.554","195,515.19","387,642.948","760,071.479","908,599.955","1,158,009.639","1,311,611.194","1,426,812.361","1,513,213.236","1,578,013.892","1,626,614.385","1,663,064.754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Nepal,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"448,416.317","335,828.108","533,047.473","1,224,648.428","2,255,658.564","2,943,685.047","3,530,119.861","3,985,797.613","4,327,555.927","4,583,874.663","4,776,113.715","4,920,293.004","5,028,427.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Nicaragua,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,077.77","132,101.99","198,228.296","464,526.87","864,036.894","1,129,873.821","1,476,822.336","1,704,574.582","1,875,388.767","2,003,499.405","2,099,582.384","2,171,644.618","2,225,691.294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Niger,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"153,679.992","129,962.741","201,405.192","504,155.078","911,524.193","1,113,773.911","1,231,041.853","1,342,819.589","1,426,652.891","1,489,527.867","1,536,684.1","1,572,051.274","1,598,576.654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Pakistan,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,365,063.54","3,612,271.876","5,006,320.873","11,003,667.951","21,286,704.908","27,012,715.599","34,119,220.203","38,774,326.357","42,265,655.972","44,884,153.184","46,848,026.092","48,320,930.773","49,425,609.285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Online Doctor Consultations,Revenue Comparison,Panama,USD (US$),Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"294,510.047","682,508.356","1,087,144.911","2,091,030.233","4,117,506.888","5,517,282.524","6,996,061.104","8,035,523.972","8,815,121.123","9,399,818.987","9,838,342.385","10,167,234.933","10,413,904.344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
